,ROC,Measure,Classifier
99,0.6601528245575574,Sricharan WGan 002 conditional ,Baseline
100,0.8606354071169483,Sricharan WGan 002 conditional ,Baseline
101,0.9739289575693558,Sricharan WGan 002 conditional ,Baseline
102,0.9769813381895728,Sricharan WGan 002 conditional ,Baseline
103,0.5691100140007174,Sricharan WGan 002 conditional ,Baseline
104,0.7899588760064572,Sricharan WGan 002 conditional ,Baseline
105,0.5462749247648279,Sricharan WGan 002 conditional ,Baseline
106,0.5963727989975287,Sricharan WGan 002 conditional ,Baseline
107,0.9740068085339606,Sricharan WGan 002 conditional ,Baseline
108,0.8055697071308991,Sricharan WGan 002 conditional ,Baseline
109,0.9060482102997449,Sricharan WGan 002 conditional ,Baseline
110,0.7905861990792411,Sricharan WGan 002 conditional ,Baseline
111,0.9336342325015945,Sricharan WGan 002 conditional ,Baseline
112,0.9954123983577807,Sricharan WGan 002 conditional ,Baseline
113,0.9729897635323662,Sricharan WGan 002 conditional ,Baseline
114,0.9767639782963967,Sricharan WGan 002 conditional ,Baseline
115,0.9915659378985969,Sricharan WGan 002 conditional ,Baseline
116,0.4326515976263552,Sricharan WGan 002 conditional ,Baseline
117,0.9458608821946748,Sricharan WGan 002 conditional ,Baseline
118,0.961196588010204,Sricharan WGan 002 conditional ,Baseline
119,0.9606088132274394,Sricharan WGan 002 conditional ,Baseline
120,0.9763878024354273,Sricharan WGan 002 conditional ,Baseline
121,0.9909913977798149,Sricharan WGan 002 conditional ,Baseline
122,0.9877882976921237,Sricharan WGan 002 conditional ,Baseline
123,0.791113872917331,Sricharan WGan 002 conditional ,Baseline
124,0.9709453972018495,Sricharan WGan 002 conditional ,Baseline
125,0.9470685063576212,Sricharan WGan 002 conditional ,Baseline
126,0.9174904336734695,Sricharan WGan 002 conditional ,Baseline
127,0.995859262894611,Sricharan WGan 002 conditional ,Baseline
128,0.9878191266741071,Sricharan WGan 002 conditional ,Baseline
129,0.9687350526147959,Sricharan WGan 002 conditional ,Baseline
