,ROC,Measure,Classifier
123,0.9435979103555486,Lee GAN conditional,Baseline
124,0.8417579495176978,Lee GAN conditional,Baseline
125,0.8879062886140784,Lee GAN conditional,Baseline
126,0.7993909874740912,Lee GAN conditional,Baseline
127,0.839002648178412,Lee GAN conditional,Baseline
128,0.8758820514289699,Lee GAN conditional,Baseline
129,0.9073698082748725,Lee GAN conditional,Baseline
130,0.8717888034119898,Lee GAN conditional,Baseline
131,0.8168593426139987,Lee GAN conditional,Baseline
132,0.9360871606943559,Lee GAN conditional,Baseline
133,0.8391986769072863,Lee GAN conditional,Baseline
134,0.7635574340820311,Lee GAN conditional,Baseline
135,0.8688170763911033,Lee GAN conditional,Baseline
136,0.8761469004105549,Lee GAN conditional,Baseline
137,0.8538787218989157,Lee GAN conditional,Baseline
138,0.8924336336096939,Lee GAN conditional,Baseline
139,0.8258427211216519,Lee GAN conditional,Baseline
140,0.7948938486527424,Lee GAN conditional,Baseline
141,0.7158640647421078,Lee GAN conditional,Baseline
142,0.7555884536431761,Lee GAN conditional,Baseline
143,0.8250112728196747,Lee GAN conditional,Baseline
144,0.7312779329261001,Lee GAN conditional,Baseline
145,0.8001455190230389,Lee GAN conditional,Baseline
146,0.8047846580038265,Lee GAN conditional,Baseline
147,0.6280352534080038,Lee GAN conditional,Baseline
148,0.788160518724091,Lee GAN conditional,Baseline
149,0.7846288875657684,Lee GAN conditional,Baseline
150,0.7879970316984215,Lee GAN conditional,Baseline
151,0.8396182936065051,Lee GAN conditional,Baseline
152,0.6904539770009567,Lee GAN conditional,Baseline
153,0.6819756955516582,Lee GAN conditional,Baseline
154,0.7180258303272481,Lee GAN conditional,Baseline
155,0.839074893873565,Lee GAN conditional,Baseline
156,0.7007050806162308,Lee GAN conditional,Baseline
157,0.7585559767119738,Lee GAN conditional,Baseline
158,0.8320038464604593,Lee GAN conditional,Baseline
159,0.7260363831812021,Lee GAN conditional,Baseline
160,0.9143516384825416,Lee GAN conditional,Baseline
161,0.89031390754544,Lee GAN conditional,Baseline
162,0.888294453523597,Lee GAN conditional,Baseline
163,0.9486301967075892,Lee GAN conditional,Baseline
164,0.8835260819415658,Lee GAN conditional,Baseline
165,0.9514029366629465,Lee GAN conditional,Baseline
166,0.8887459891183035,Lee GAN conditional,Baseline
167,0.780222834373007,Lee GAN conditional,Baseline
168,0.9069710556341677,Lee GAN conditional,Baseline
169,0.9232633941027584,Lee GAN conditional,Baseline
170,0.9337612852758291,Lee GAN conditional,Baseline
171,0.9295352235132335,Lee GAN conditional,Baseline
172,0.8634229387555803,Lee GAN conditional,Baseline
173,0.8486736064054529,Lee GAN conditional,Baseline
174,0.865937836316167,Lee GAN conditional,Baseline
175,0.9357608094507335,Lee GAN conditional,Baseline
176,0.9020010500538105,Lee GAN conditional,Baseline
177,0.9199948992047992,Lee GAN conditional,Baseline
178,0.9432978727379624,Lee GAN conditional,Baseline
179,0.8718347354811065,Lee GAN conditional,Baseline
180,0.880945633868782,Lee GAN conditional,Baseline
181,0.902141337492028,Lee GAN conditional,Baseline
182,0.8898323214783959,Lee GAN conditional,Baseline
183,0.9286248343331475,Lee GAN conditional,Baseline
184,0.9019340982242505,Lee GAN conditional,Baseline
185,0.9281795268156091,Lee GAN conditional,Baseline
186,0.9014167007134886,Lee GAN conditional,Baseline
187,0.8541821849589445,Lee GAN conditional,Baseline
188,0.9125462746133609,Lee GAN conditional,Baseline
189,0.9169636940469548,Lee GAN conditional,Baseline
190,0.9065785310706314,Lee GAN conditional,Baseline
191,0.9022316446109695,Lee GAN conditional,Baseline
192,0.9189515405771684,Lee GAN conditional,Baseline
193,0.9105327372648279,Lee GAN conditional,Baseline
194,0.8783519511320153,Lee GAN conditional,Baseline
195,0.9231617207429846,Lee GAN conditional,Baseline
196,0.9165252374143017,Lee GAN conditional,Baseline
197,0.919983532963967,Lee GAN conditional,Baseline
