,ROC,Measure,Classifier,GAN
101,0.9433051907286352,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
102,0.9405140779456315,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
103,0.9308356460259885,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
104,0.93157958984375,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
105,0.9336228662607622,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
106,0.9355770811742665,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
107,0.9084830770687181,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
108,0.9244169896962692,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
109,0.9428194007095025,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
110,0.938524207290338,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
111,0.9340919961734693,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
112,0.922998233717315,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
113,0.9197998046874999,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
114,0.9314089405293366,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
115,0.9213404752770248,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
116,0.9358782087053572,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
117,0.9120122169961734,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
118,0.9278130044742506,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
119,0.9226455688476564,Lee WGan conditional 5,MC Dropout,Lee WGan conditional
120,0.7661774304448342,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
121,0.784309854312819,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
122,0.7891015811842315,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
123,0.7958395821707589,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
124,0.7808056266940369,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
125,0.7992516342474489,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
126,0.7800596587511958,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
127,0.7519342850665658,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
128,0.8096973652742347,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
129,0.7914864676339285,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
130,0.784414174605389,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
131,0.7940765692263234,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
132,0.7788459622130102,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
133,0.7626221325932717,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
134,0.77826519401706,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
135,0.7786399685606664,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
136,0.7710625784737724,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
137,0.759118839186065,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
138,0.7917720249720982,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
139,0.7804917316047513,Lee WGan conditional 6,MC Dropout,Lee WGan conditional
140,0.8992494855608258,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
141,0.9068449370715083,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
142,0.9111166194993623,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
143,0.9128885074537627,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
144,0.9066943733059629,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
145,0.900188835299745,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
146,0.9091803103077168,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
147,0.8794403076171875,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
148,0.9169815997688137,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
149,0.9027971540178571,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
150,0.9124067656847895,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
151,0.9084173708545917,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
152,0.906718039999203,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
153,0.9020946269132653,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
154,0.898183705855389,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
155,0.8947881581831952,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
156,0.8894681346659759,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
157,0.9039294184470663,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
158,0.913414157166773,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
159,0.8722604245555644,Lee WGan conditional 7,MC Dropout,Lee WGan conditional
160,0.8650986029177297,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
161,0.8906374561543366,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
162,0.8711765834263392,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
163,0.8656664478535554,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
164,0.873344577088648,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
165,0.8575318005620217,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
166,0.8720193979691486,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
167,0.8598277812101403,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
168,0.8877275427993464,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
169,0.8729363266302614,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
170,0.8685122120137118,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
171,0.8785032934072067,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
172,0.8607355234574299,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
173,0.8455097432039222,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
174,0.8474602212711256,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
175,0.86290912238919,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
176,0.8624691087372449,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
177,0.8610858527981505,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
178,0.8815301389110333,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
179,0.8646427076690051,Lee WGan conditional 8,MC Dropout,Lee WGan conditional
180,0.8805977957589286,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
181,0.8564889090401785,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
182,0.8877555691466039,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
183,0.8585286043128189,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
184,0.8591542146643812,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
185,0.8566854048748406,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
186,0.8739122663225447,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
187,0.8482729853415976,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
188,0.8537594542211415,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
189,0.8738655557437818,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
190,0.8867735570790817,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
191,0.8790610177176339,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
192,0.8564566787408322,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
193,0.8820411526426977,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
194,0.8539438053053252,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
195,0.8769998355787627,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
196,0.8575654321787308,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
197,0.8515388333067603,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
198,0.8442622593470982,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
199,0.8681944243761957,Lee WGan conditional 9,MC Dropout,Lee WGan conditional
0,0.9941546381736286,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
1,0.9765428815569195,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
2,0.9964867416693239,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
3,0.9986998888911034,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
4,0.9898152254065689,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
5,0.9791044896962691,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
6,0.991541336993782,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
7,0.9868976826570471,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
8,0.9892170185945471,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
9,0.9543855628188775,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
10,0.9981259715800381,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
11,0.9516442746532207,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
12,0.9948169941804849,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
13,0.991775201291454,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
14,0.9923637545838648,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
15,0.996055758729273,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
16,0.9961286272321429,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
17,0.988637807417889,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
18,0.9917225740393815,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
19,0.9832617312061542,Sricharan Gan conditional 0,Baseline,Sricharan Gan conditional
20,0.992292443100287,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
21,0.971713941924426,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
22,0.9938351378148915,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
23,0.9943066032565371,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
24,0.9883777851961097,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
25,0.9717970867546237,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
26,0.986673471878986,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
27,0.9707956119459503,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
28,0.9895147206831951,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
29,0.9807751713966837,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
30,0.9982804278938137,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
31,0.9757358784578284,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
32,0.9900705765704718,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
33,0.9888392857142857,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
34,0.997230374083227,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
35,0.996292425661671,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
36,0.996435360032685,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
37,0.9871738978794643,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
38,0.9861272695113202,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
39,0.9903446119658801,Sricharan Gan conditional 1,Baseline,Sricharan Gan conditional
40,0.99476280990912,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
41,0.9659317950813138,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
42,0.9983258928571429,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
43,0.9955344686702806,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
44,0.9819174007493623,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
45,0.9748712656449299,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
46,0.9879253153898279,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
47,0.9793296346859057,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
48,0.9910683145328444,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
49,0.9821154536033164,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
50,0.9983255814532844,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
51,0.966108361069037,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
52,0.9925440574178891,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
53,0.9887153469786353,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
54,0.9933574442960778,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
55,0.9921479517099809,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
56,0.9942545988121811,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
57,0.9895075583944515,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
58,0.9870266038544325,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
59,0.9816209442761479,Sricharan Gan conditional 2,Baseline,Sricharan Gan conditional
60,0.991408990353954,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
61,0.9742266596580038,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
62,0.995954552475287,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
63,0.9939565853196748,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
64,0.9893923389668368,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
65,0.9744303177814094,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
66,0.9810149523676659,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
67,0.9903240593112245,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
68,0.9910714285714286,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
69,0.9801704251036352,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
70,0.9977628746811223,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
71,0.9801458241988201,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
72,0.9912866086375957,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
73,0.9939154800103635,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
74,0.9933004573899872,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
75,0.9938603615274234,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
76,0.9971042555205676,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
77,0.992712994011081,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
78,0.9940029844945792,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
79,0.987878604811065,Sricharan Gan conditional 3,Baseline,Sricharan Gan conditional
80,0.9946821563097896,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
81,0.9881155831473214,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
82,0.997202970543686,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
83,0.9905133928571428,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
84,0.9619956503109056,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
85,0.9628934276347257,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
86,0.9871686040138712,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
87,0.9535397899394134,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
88,0.9910711171675702,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
89,0.9981097785794004,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
90,0.9873121611926021,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
91,0.9936766332509567,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
92,0.9597736280791613,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
93,0.9866018489915499,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
94,0.9922152149433993,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
95,0.9826912393375319,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
96,0.9953451351243623,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
97,0.995098503268495,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
98,0.984948917311065,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
99,0.9791462178132971,Sricharan Gan conditional 4,Baseline,Sricharan Gan conditional
100,0.9851513298190371,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
101,0.9738470583545918,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
102,0.9934521110690371,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
103,0.9933982382015306,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
104,0.9902736118861607,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
105,0.7846718612982302,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
106,0.9869387879663584,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
107,0.9958891576650192,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
108,0.9912915910993304,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
109,0.9836945825693559,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
110,0.9595221694634885,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
111,0.9662889753069196,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
112,0.9471871512276786,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
113,0.9907086430763713,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
114,0.9871801259566327,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
115,0.9592363007214605,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
116,0.971120717574139,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
117,0.9929003034319196,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
118,0.9652510662468112,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
119,0.9877362932477678,Sricharan Gan conditional 5,Baseline,Sricharan Gan conditional
120,0.9948039152184314,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
121,0.9728247194874043,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
122,0.9974505366111288,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
123,0.9955313546316964,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
124,0.9747700593909439,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
125,0.9772033691406251,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
126,0.9877253941127233,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
127,0.9675339679328763,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
128,0.9935797866509885,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
129,0.9840508285833865,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
130,0.9971774354272959,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
131,0.9701675103635204,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
132,0.9974274927256058,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
133,0.9964711714764032,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
134,0.9871433803013393,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
135,0.9916543765943877,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
136,0.993861607142857,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
137,0.9898040148676659,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
138,0.9956101398078762,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
139,0.9810526322345343,Sricharan Gan conditional 6,Baseline,Sricharan Gan conditional
140,0.9962899344308036,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
141,0.9454383071588011,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
142,0.9974147251674106,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
143,0.990844103754783,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
144,0.970804331253986,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
145,0.9847452591876594,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
146,0.9916811573262116,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
147,0.9364275251116072,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
148,0.9877275739397322,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
149,0.990517129703444,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
150,0.9963833555883291,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
151,0.9730610750159439,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
152,0.989059759646046,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
153,0.9765537806919645,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
154,0.9947961301219707,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
155,0.9895648567044005,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
156,0.9938616071428571,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
157,0.9851896324936225,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
158,0.9817075145487882,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
159,0.9806116843710141,Sricharan Gan conditional 7,Baseline,Sricharan Gan conditional
160,0.9925400091677297,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
161,0.9701805893255739,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
162,0.9959635831871813,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
163,0.995397139568718,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
164,0.9752888582190687,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
165,0.9768919652822067,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
166,0.9877951485770089,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
167,0.9661366988201532,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
168,0.9913657052176339,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
169,0.9921245964205995,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
170,0.9983265156648596,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
171,0.9852612553810586,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
172,0.9872601567482462,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
173,0.9919143988161672,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
174,0.9888564129264987,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
175,0.9936106156329719,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
176,0.9958661137794962,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
177,0.9882930833466198,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
178,0.9903536426777743,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
179,0.9816087995256695,Sricharan Gan conditional 8,Baseline,Sricharan Gan conditional
180,0.9960834736726722,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
181,0.963786845304528,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
182,0.9903598707549427,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
183,0.9998243682238521,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
184,0.9866068314532844,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
185,0.9762311662946428,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
186,0.9875005605269452,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
187,0.9824667171556122,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
188,0.9877232142857142,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
189,0.984272236726722,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
190,0.9977575808155292,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
191,0.9713240642936861,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
192,0.9778613654934629,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
193,0.9852189044563138,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
194,0.9970771633848851,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
195,0.9988836171675701,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
196,0.9938616071428571,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
197,0.9866457569355868,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
198,0.9860491071428571,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
199,0.9908752441406251,Sricharan Gan conditional 9,Baseline,Sricharan Gan conditional
0,0.9903782435825893,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
1,0.9935720015545281,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
2,0.9957677101602358,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
3,0.9926290706712372,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
4,0.9889725665656888,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
5,0.9891924176897322,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
6,0.9919994120695155,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
7,0.9874286262356504,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
8,0.9940898661710776,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
9,0.9804995789819835,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
10,0.9945208491111288,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
11,0.9929208560865752,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
12,0.9912669901945153,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
13,0.9759527712452168,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
14,0.9773724614357462,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
15,0.9795909025231184,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
16,0.9941913838289222,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
17,0.9846888950892857,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
18,0.9878798504264986,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
19,0.98309917839206,Sricharan Gan conditional 0,MC Dropout,Sricharan Gan conditional
20,0.9938572474888393,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
21,0.9959131357621173,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
22,0.9936236945950254,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
23,0.996183745715083,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
24,0.9930242421675701,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
25,0.9919632892219388,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
26,0.9925272416095344,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
27,0.9923537896603954,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
28,0.9933132249481824,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
29,0.9886692592075893,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
30,0.9967134436782525,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
31,0.9975031638632016,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
32,0.9908050225705515,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
33,0.9806116843710141,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
34,0.9823929144411672,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
35,0.9822661730707909,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
36,0.9961905965999681,Sricharan Gan conditional 1,MC Dropout,Sricharan Gan conditional
